political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,31,18,0,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,14,9,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,13,10,0,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,66,37,4,62
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,5,3,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,14,12,1,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,57,29,4,53
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF AGRICULTURE,SID MILLER,,140,68,6,134
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,19,10,0,19
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,77,59,2,75
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,32,26,1,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,20,17,0,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,RAILROAD COMMISSIONER,SARAH STOGNER,,30,12,0,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,95,41,7,88
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,RAILROAD COMMISSIONER,TOM SLOCUM JR,,37,33,1,36
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,213,126,8,205
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,211,122,8,203
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,79,54,2,77
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,122,70,5,117
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,211,122,8,203
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,84,50,4,80
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,116,73,3,113
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,205,122,8,197
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,202,123,7,195
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,226,135,9,217
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,62,31,5,57
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,198,125,4,194
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,209,124,7,202
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,202,124,7,195
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,239,147,9,230
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,234,135,7,227
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COUNTY JUDGE,TODD TEFTELLER,,237,142,9,228
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,DISTRICT CLERK,KAREN BUNN,,61,52,5,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,DISTRICT CLERK,NICOLE HERNANDEZ,,207,103,4,203
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COUNTY CLERK,TERRI ROSS,,239,137,9,230
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COUNTY TREASURER,BRANDY VICK,,239,135,9,230
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COUNTY COMMISSIONER PRECINCT 4,JAY MILLER,,225,137,8,217
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,JUSTICE OF THE PEACE PRECINCT 4,ANTHONY BETTERTON,,227,140,8,219
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COUNTY CHAIRMAN,CARL BYERS,,183,121,5,178
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,38,16,3,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 1,For,,243,150,9,234
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 1,Against,,21,12,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 2,For,,197,133,7,190
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 2,Against,,59,27,2,57
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 3,For,,232,145,9,223
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 3,Against,,29,17,0,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 4,For,,232,142,9,223
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 4,Against,,27,17,0,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 5,For,,221,139,9,212
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 5,Against,,34,17,0,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 6,For,,205,125,7,198
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 6,Against,,46,30,2,44
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 7,For,,246,153,9,237
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 7,Against,,17,8,0,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 8,For,,240,145,9,231
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 8,Against,,22,13,0,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 9,For,,211,134,7,204
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 9,Against,,54,25,2,52
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 10,For,,241,149,9,232
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,17,2412,PROPOSITION 10,Against,,17,9,0,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,4,5,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,18,13,1,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,25,14,3,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,KANDY KAYE HORN,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,CHAD PRATHER,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,DON HUFFINES,,3,4,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,ALLEN B. WEST,,8,6,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,PAUL BELEW,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,RICK PERRY,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,GOVERNOR,GREG ABBOTT,,42,27,4,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,1,4,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,DANIEL MILLER,,4,7,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,ZACH VANCE,,1,1,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,DAN PATRICK,,39,20,4,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,AARON SORRELLS,,2,5,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,LIEUTENANT GOVERNOR,TODD M. BULLIS,,1,2,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,ATTORNEY GENERAL,EVA GUZMAN,,4,5,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,ATTORNEY GENERAL,LOUIE GOHMERT,,28,20,2,26
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,ATTORNEY GENERAL,GEORGE P. BUSH,,9,10,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,ATTORNEY GENERAL,KEN PAXTON,,9,6,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,11,9,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,33,25,4,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,2,2,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,6,3,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,1,2,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,3,1,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,14,9,3,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,9,3,1,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,9,6,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF AGRICULTURE,SID MILLER,,32,17,4,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,2,4,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,14,13,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,12,7,3,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,2,2,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,RAILROAD COMMISSIONER,SARAH STOGNER,,8,8,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,16,3,1,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,RAILROAD COMMISSIONER,TOM SLOCUM JR,,7,10,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,41,31,4,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,41,28,4,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,25,10,0,25
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,17,19,4,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,42,29,4,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,20,14,0,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,24,14,4,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,41,30,4,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,41,29,4,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,42,34,4,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,20,14,0,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,27,26,4,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,41,31,4,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,42,32,4,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,45,37,4,41
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,43,37,4,39
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COUNTY JUDGE,TODD TEFTELLER,,45,36,3,42
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,DISTRICT CLERK,KAREN BUNN,,14,12,2,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,DISTRICT CLERK,NICOLE HERNANDEZ,,36,29,2,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COUNTY CLERK,TERRI ROSS,,44,37,4,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COUNTY TREASURER,BRANDY VICK,,44,38,4,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COUNTY COMMISSIONER PRECINCT 2,DUSTIN NICHOLSON,,42,34,4,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,JUSTICE OF THE PEACE PRECINCT 2,LYLE POTTER JR,,45,36,4,41
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COUNTY CHAIRMAN,CARL BYERS,,36,23,4,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,11,8,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 1,For,,50,36,4,46
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 1,Against,,1,5,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 2,For,,38,28,2,36
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 2,Against,,12,10,2,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 3,For,,50,36,4,46
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 3,Against,,3,5,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 4,For,,49,35,4,45
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 4,Against,,3,6,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 5,For,,48,30,4,44
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 5,Against,,3,9,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 6,For,,44,28,4,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 6,Against,,4,7,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 7,For,,53,39,4,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 7,Against,,0,3,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 8,For,,50,35,4,46
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 8,Against,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 9,For,,49,37,4,45
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 9,Against,,3,5,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 10,For,,52,38,4,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,18,629,PROPOSITION 10,Against,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,1,1,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,0,2,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,5,0,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,19,13,0,19
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,KANDY KAYE HORN,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,CHAD PRATHER,,1,1,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,DON HUFFINES,,0,3,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,ALLEN B. WEST,,4,1,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,PAUL BELEW,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,RICK PERRY,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,GOVERNOR,GREG ABBOTT,,22,13,0,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,20,162,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,2,2,0,2
