political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,NON Ballots Cast,race_name,candidate_name,Early Voting Votes,early_votes,election_votes
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Danny Harrison,0,0,1
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Rick Perry,1,0,4
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Allen B. West,6,0,19
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Greg Abbott,16,2,32
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Paul Belew,1,0,0
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Don Huffines,4,0,12
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Chad Prather,1,0,3
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,LIEUTENANT GOVERNOR,Aaron Sorrells,0,0,7
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,LIEUTENANT GOVERNOR,Zach Vance,3,1,2
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,LIEUTENANT GOVERNOR,Dan Patrick,19,1,40
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,LIEUTENANT GOVERNOR,Daniel Miller,2,0,13
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,LIEUTENANT GOVERNOR,Todd M. Bullis,1,0,1
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,LIEUTENANT GOVERNOR,Trayce Bradford,3,0,10
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,ATTORNEY GENERAL,Ken Paxton,8,0,19
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,ATTORNEY GENERAL,George P. Bush,9,1,20
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,ATTORNEY GENERAL,Louie Gohmert,7,1,17
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,ATTORNEY GENERAL,Eva Guzman,6,0,22
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,7,0,12
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,20,2,50
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,4,2,10
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,1,0,16
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,7,0,7
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,3,0,3
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,1
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,0,0,4
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,10,0,18
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,1,0,2
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF AGRICULTURE,James White,16,1,24
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF AGRICULTURE,Sid Miller,9,1,24
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,3,0,16
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,RAILROAD COMMISSIONER,Dawayne Tipton,3,0,9
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,RAILROAD COMMISSIONER,Wayne Christian,6,0,18
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,RAILROAD COMMISSIONER,Tom Slocum Jr,9,2,21
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",1,0,3
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,RAILROAD COMMISSIONER,Sarah Stogner,8,0,13
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,26,2,60
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,25,2,60
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,15,0,28
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,11,2,30
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,25,2,61
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,8,1,22
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,17,1,36
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",24,2,60
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,26,2,61
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,25,2,62
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,18,1,40
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,12,1,32
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,25,2,63
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,25,2,63
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,25,2,61
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COUNTY JUDGE,Duane Peters,26,2,65
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,26,2,60
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,19,1,35
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,8,1,27
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,DISTRICT CLERK,Krystal Kelly,10,0,16
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,DISTRICT CLERK,Gabriel Garcia,12,0,27
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,DISTRICT CLERK,Margaret Meece,6,2,25
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COUNTY CLERK,Karen McQueen,24,2,62
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COUNTY TREASURER,Laura Taylor Davis,14,1,33
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,COUNTY TREASURER,Cristian Villarreal,13,1,25
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"JUSTICE OF THE PEACE, PRECINCT 3",Rick Hill,26,2,62
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"CONSTABLE, PRECINCT 3",J.P. Ingram,25,2,59
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,160,12,203
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Kandy Kaye Horn,6,1,6
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Danny Harrison,0,0,4
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Rick Perry,6,0,9
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Allen B. West,29,1,41
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Greg Abbott,126,15,135
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Paul Belew,0,0,5
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Don Huffines,19,1,27
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,GOVERNOR,Chad Prather,1,0,6
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,LIEUTENANT GOVERNOR,Aaron Sorrells,9,0,10
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,LIEUTENANT GOVERNOR,Zach Vance,12,0,12
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,LIEUTENANT GOVERNOR,Dan Patrick,130,13,147
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,LIEUTENANT GOVERNOR,Daniel Miller,9,0,17
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,LIEUTENANT GOVERNOR,Todd M. Bullis,9,1,7
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,LIEUTENANT GOVERNOR,Trayce Bradford,13,2,23
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,ATTORNEY GENERAL,Ken Paxton,59,6,79
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,ATTORNEY GENERAL,George P. Bush,47,3,74
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,ATTORNEY GENERAL,Louie Gohmert,44,5,40
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,ATTORNEY GENERAL,Eva Guzman,39,4,33
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,20,1,35
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,146,16,152
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,17,1,24
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,14,0,29
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,28,2,45
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,4,0,7
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,5,0,4
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,4,1,8
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,71,9,49
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,8,3,11
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF AGRICULTURE,James White,51,6,63
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF AGRICULTURE,Sid Miller,96,5,103
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,16,3,30
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,RAILROAD COMMISSIONER,Dawayne Tipton,18,1,22
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,RAILROAD COMMISSIONER,Wayne Christian,62,10,68
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,RAILROAD COMMISSIONER,Tom Slocum Jr,51,2,57
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",7,0,16
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,RAILROAD COMMISSIONER,Sarah Stogner,23,4,25
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,157,13,188
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,156,13,189
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,60,3,98
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,87,11,74
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,156,13,183
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,49,6,74
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,96,10,98
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",150,14,183
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,148,14,183
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,155,14,192
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,115,13,128
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,72,5,97
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,161,15,194
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,160,15,194
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,153,14,193
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COUNTY JUDGE,Duane Peters,157,16,199
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,151,15,193
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,93,9,125
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,73,7,72
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,DISTRICT CLERK,Krystal Kelly,49,2,76
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,DISTRICT CLERK,Gabriel Garcia,67,9,74
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,DISTRICT CLERK,Margaret Meece,53,6,63
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COUNTY CLERK,Karen McQueen,152,15,191
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COUNTY TREASURER,Laura Taylor Davis,92,9,111
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,COUNTY TREASURER,Cristian Villarreal,61,4,65
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"JUSTICE OF THE PEACE, PRECINCT 1",Kenny E. Elliott,152,15,187
Brazos County,3/1/2022,Republican Primary,,,76,2962,0,"CONSTABLE, PRECINCT 1",Jeff W. Reeves,152,14,186
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,20,3,19
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Kandy Kaye Horn,0,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Danny Harrison,1,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Rick Perry,3,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Allen B. West,5,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Greg Abbott,12,3,16
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Paul Belew,0,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Don Huffines,0,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,GOVERNOR,Chad Prather,1,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,LIEUTENANT GOVERNOR,Aaron Sorrells,1,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,LIEUTENANT GOVERNOR,Zach Vance,0,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,LIEUTENANT GOVERNOR,Dan Patrick,17,3,14
Brazos County,3/1/2022,Republican Primary,,,77,557,0,LIEUTENANT GOVERNOR,Daniel Miller,1,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,LIEUTENANT GOVERNOR,Todd M. Bullis,1,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,LIEUTENANT GOVERNOR,Trayce Bradford,2,0,2
Brazos County,3/1/2022,Republican Primary,,,77,557,0,ATTORNEY GENERAL,Ken Paxton,4,1,13
Brazos County,3/1/2022,Republican Primary,,,77,557,0,ATTORNEY GENERAL,George P. Bush,6,0,4
Brazos County,3/1/2022,Republican Primary,,,77,557,0,ATTORNEY GENERAL,Louie Gohmert,1,2,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,ATTORNEY GENERAL,Eva Guzman,11,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,7,0,3
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,11,3,13
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,2,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,3,0,6
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,3,1,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,0,0,0
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,1,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,3,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,5,2,5
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,1,0,2
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF AGRICULTURE,James White,11,0,8
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF AGRICULTURE,Sid Miller,8,1,7
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,0,2,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,RAILROAD COMMISSIONER,Dawayne Tipton,2,1,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,RAILROAD COMMISSIONER,Wayne Christian,6,2,6
Brazos County,3/1/2022,Republican Primary,,,77,557,0,RAILROAD COMMISSIONER,Tom Slocum Jr,10,0,4
Brazos County,3/1/2022,Republican Primary,,,77,557,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",0,0,1
Brazos County,3/1/2022,Republican Primary,,,77,557,0,RAILROAD COMMISSIONER,Sarah Stogner,2,0,4
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,20,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,20,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,10,0,6
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,9,3,10
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,20,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,10,2,8
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,9,1,7
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",19,3,17
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,20,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,20,3,19
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,11,2,12
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,11,1,6
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,19,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,19,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,19,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COUNTY JUDGE,Duane Peters,20,3,19
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,19,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,10,3,10
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,8,0,5
Brazos County,3/1/2022,Republican Primary,,,77,557,0,DISTRICT CLERK,Krystal Kelly,6,1,3
Brazos County,3/1/2022,Republican Primary,,,77,557,0,DISTRICT CLERK,Gabriel Garcia,9,2,5
Brazos County,3/1/2022,Republican Primary,,,77,557,0,DISTRICT CLERK,Margaret Meece,7,0,8
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COUNTY CLERK,Karen McQueen,21,3,19
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COUNTY TREASURER,Laura Taylor Davis,14,1,10
Brazos County,3/1/2022,Republican Primary,,,77,557,0,COUNTY TREASURER,Cristian Villarreal,6,2,5
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"COUNTY COMMISSIONER, PRECINCT 4",Timothy Delasandro,19,3,18
Brazos County,3/1/2022,Republican Primary,,,77,557,0,"JUSTICE OF THE PEACE, PRECINCT 4",Justin Lopez,20,3,18
Brazos County,3/1/2022,Republican Primary,,,78,246,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,33,3,8
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Kandy Kaye Horn,0,1,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Danny Harrison,1,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Rick Perry,0,0,1
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Allen B. West,9,0,2
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Greg Abbott,21,2,6
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Paul Belew,0,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Don Huffines,3,0,1
Brazos County,3/1/2022,Republican Primary,,,78,246,0,GOVERNOR,Chad Prather,2,0,2
Brazos County,3/1/2022,Republican Primary,,,78,246,0,LIEUTENANT GOVERNOR,Aaron Sorrells,1,0,1
Brazos County,3/1/2022,Republican Primary,,,78,246,0,LIEUTENANT GOVERNOR,Zach Vance,0,1,1
Brazos County,3/1/2022,Republican Primary,,,78,246,0,LIEUTENANT GOVERNOR,Dan Patrick,33,2,6
Brazos County,3/1/2022,Republican Primary,,,78,246,0,LIEUTENANT GOVERNOR,Daniel Miller,0,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,LIEUTENANT GOVERNOR,Todd M. Bullis,0,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,LIEUTENANT GOVERNOR,Trayce Bradford,1,0,3
Brazos County,3/1/2022,Republican Primary,,,78,246,0,ATTORNEY GENERAL,Ken Paxton,18,2,2
Brazos County,3/1/2022,Republican Primary,,,78,246,0,ATTORNEY GENERAL,George P. Bush,6,1,4
Brazos County,3/1/2022,Republican Primary,,,78,246,0,ATTORNEY GENERAL,Louie Gohmert,4,0,3
Brazos County,3/1/2022,Republican Primary,,,78,246,0,ATTORNEY GENERAL,Eva Guzman,8,0,2
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,9,0,3
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,23,3,7
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,6,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,4,0,3
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,6,1,6
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,0,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,0
Brazos County,3/1/2022,Republican Primary,,,78,246,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,0,0,0
