political_subdivision,election_date,election_name,total provisionals ballots,total provisionals ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,443,172,39,404
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,101,42,22,79
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,452,172,40,412
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,97,38,21,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,445,171,40,405
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,100,38,20,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,447,177,39,408
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,102,34,21,81
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,485,199,42,443
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,486,196,42,444
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,486,197,42,444
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,484,194,40,444
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,496,199,46,450
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,SHERIFF,Chad Roberts,Rep,334,142,32,302
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,SHERIFF,RUSTY SCHRAEDER,,163,50,20,143
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,SHERIFF,Rejected write-ins,,3,2,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,483,196,43,440
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,COUNTY COMMISSIONER PRECINCT 2-UNEXPIRED TERM,James Crenshaw,Rep,485,197,42,443
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,476,191,40,436
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 2,Joe Sigler,,101,57,15,86
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 2,"Charles ""Marty"" McKee",,116,45,6,110
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 2,Donnice Graham,,73,25,4,69
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 2,Robert D. Butler,,205,62,28,177
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 4,Brittni Hughes Boykin,,222,78,17,205
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 4,Vicki Gerdes,,95,46,13,82
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,CITY COMMISSIONER PLACE 4,Mike Charlie Archer,,181,60,23,158
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,79,49,15,64
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,3,3,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,1,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,John Cornyn,Rep,77,46,15,62
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,0,3,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,4,1,0,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,77,46,15,62
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,1,3,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,77,47,15,62
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,1,3,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,RAILROAD COMMISSIONER,Matt Sterett,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,77,47,15,62
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,1,3,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,81,47,15,66
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,1,4,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,79,42,15,64
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,1,3,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,77,45,15,62
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,2,2,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,2,1,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,80,47,15,65
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,0,4,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,81,47,15,66
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,0,3,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,78,45,15,63
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,2,4,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,81,46,15,66
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,1,4,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,80,49,15,65
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,81,47,15,66
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,78,46,15,63
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,78,46,15,63
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,77,47,14,63
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,SHERIFF,Chad Roberts,Rep,64,38,14,50
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,SHERIFF,RUSTY SCHRAEDER,,14,8,1,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,SHERIFF,Rejected write-ins,,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,78,47,15,63
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,COUNTY COMMISSIONER PRECINCT 2-UNEXPIRED TERM,James Crenshaw,Rep,80,47,15,65
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,80,44,15,65
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,TRUSTEES,Josh Mahan,,26,16,6,20
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,TRUSTEES,Vivian Menzel,,31,11,6,25
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,TRUSTEES,Chance Elkins,,8,9,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,TRUSTEES,Glenn Bruton,,19,9,1,18
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Disd,183,TRUSTEES,Carrie Morris,,20,21,4,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,15,3,1,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,4,4,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,John Cornyn,Rep,15,3,1,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,13,3,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,13,3,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,RAILROAD COMMISSIONER,Matt Sterett,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,0,1,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,13,3,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,13,2,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,4,4,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,0,1,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,13,3,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,4,4,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,13,4,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,4,4,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,12,3,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,3,4,2,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,13,2,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,4,5,2,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,14,3,1,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,13,4,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,14,3,1,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,13,3,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,14,3,1,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,SHERIFF,Chad Roberts,Rep,10,2,1,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,SHERIFF,RUSTY SCHRAEDER,,5,0,0,5
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,16,3,1,15
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,COUNTY COMMISSIONER PRECINCT 2-UNEXPIRED TERM,James Crenshaw,Rep,16,3,1,15
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,13,3,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,TRUSTEE POSITION 1,Sonya Koke,,6,4,0,6
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,TRUSTEE POSITION 1,Tammy Kellar,,6,2,3,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,TRUSTEE POSITION 2,Justin Wilson,,8,4,1,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,TRUSTEE POSITION 3,Larry Griffin,,10,3,1,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,TRUSTEE POSITION 4,Brent Hallmark,,10,2,1,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona-Lisd,31,TRUSTEE POSITION 5 UNEXPIRED,Tyler Howle,,11,3,1,10
