poltical_subdivision,election_date,election_name,total provisional ballots,toatal provisional ballots counted,precint_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"United States Representative, District No. 34",Filemon B. Vela,DEM,139,14,24,115
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"United States Representative, District No. 34",Anthony Cristo,LIB,4,1,0,4
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"United States Representative, District No. 34",Chris B. Royal,IND,5,0,1,4
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,Railroad Commissioner,"James ""Jim"" Wright",REP,471,67,32,439
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,Railroad Commissioner,Chrysta Castañeda,DEM,135,10,25,110
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,Railroad Commissioner,Matt Sterett,LIB,6,1,0,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,4,0,0,4
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Chief Justice, Supreme Court",Nathan Hecht,REP,466,66,32,434
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,141,12,25,116
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Chief Justice, Supreme Court",Mark Ash,LIB,9,1,0,9
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,482,67,32,450
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,129,10,25,104
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,471,66,32,439
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,133,10,24,109
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,6,2,1,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,479,64,31,448
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,126,10,25,101
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,8,2,1,7
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,481,66,31,450
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,128,12,26,102
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,478,64,32,446
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,129,11,24,105
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,479,67,32,447
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,133,9,25,108
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"State Senator, District 21",Frank Pomeroy,REP,416,59,29,387
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"State Senator, District 21",Judith Zaffirini,DEM,201,22,30,171
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"State Representative, District No. 43",J.M. Lozano,REP,542,75,42,500
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Jaime Tijerina,REP,492,65,32,460
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Migdalia Lopez,DEM,122,11,24,98
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,479,68,32,447
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,129,8,24,105
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,549,73,40,509
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"District Attorney, 156th Judicial District",Jose Aliseda,REP,545,75,41,504
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,County Tax Assessor-Collector,Michelle Matus,REP,518,75,39,479
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,County Tax Assessor-Collector,Debbie Moreno,,43,1,7,36
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,County Tax Assessor-Collector,Rejected write-ins,,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,County Tax Assessor-Collector,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Coastal Bend College
Trustee, Place 1",Mercy Flynn,,515,71,45,470
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Coastal Bend College
Trustee, Place 2",Sid Arismendez,,253,38,26,227
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Coastal Bend College
Trustee, Place 2",Gerardo D. Quinones,,278,31,18,260
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Coastal Bend College
Trustee, Place 3",Jeff Massengill,,353,46,22,331
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Coastal Bend College
Trustee, Place 3","Eloy ""Pimpo"" Rodriguez",,201,28,30,171
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Beeville Independent School District
Trustee, At Large",Art Gamez,,234,35,17,217
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Beeville Independent School District
Trustee, At Large",Kevin D. Behr,,317,39,33,284
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - B18,950,"Beeville Independent School District
Trustee, Sub Ward 1",Eddie Salazar,,471,67,38,433
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,9,0,4,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,4,0,2,2
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,President and Vice President,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,John Cornyn,REP,10,0,4,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,"Mary ""MJ"" Hegar",DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,David B. Collins,GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,Ricardo Turullois-Bonilla,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,United States Senator,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"United States Representative, District No. 34",Rey Gonzalez,REP,9,0,4,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"United States Representative, District No. 34",Filemon B. Vela,DEM,3,0,2,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"United States Representative, District No. 34",Anthony Cristo,LIB,1,0,1,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"United States Representative, District No. 34",Chris B. Royal,IND,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,Railroad Commissioner,"James ""Jim"" Wright",REP,9,0,4,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,Railroad Commissioner,Chrysta Castañeda,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,Railroad Commissioner,Matt Sterett,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Chief Justice, Supreme Court",Nathan Hecht,REP,9,0,4,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,7,0,2,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,8,0,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,8,0,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,8,0,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,8,0,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,8,0,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"State Senator, District 21",Frank Pomeroy,REP,8,0,3,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"State Senator, District 21",Judith Zaffirini,DEM,5,0,4,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"State Representative, District No. 43",J.M. Lozano,REP,10,0,4,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Jaime Tijerina,REP,7,0,2,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Migdalia Lopez,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,7,0,2,5
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,4,0,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,10,0,4,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"District Attorney, 156th Judicial District",Jose Aliseda,REP,11,0,5,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,County Tax Assessor-Collector,Michelle Matus,REP,11,0,5,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,County Tax Assessor-Collector,Debbie Moreno,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,County Tax Assessor-Collector,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,County Tax Assessor-Collector,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Coastal Bend College
Trustee, Place 1",Mercy Flynn,,9,0,3,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Coastal Bend College
Trustee, Place 2",Sid Arismendez,,5,0,1,4
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Coastal Bend College
Trustee, Place 2",Gerardo D. Quinones,,4,0,2,2
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Coastal Bend College
Trustee, Place 3",Jeff Massengill,,5,0,2,3
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Coastal Bend College
Trustee, Place 3","Eloy ""Pimpo"" Rodriguez",,7,0,3,4
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Pettus Independent School District
Trustee, At Large",Shannon Grayson,,9,0,3,6
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Pettus Independent School District
Trustee, At Large",Marissa Benavidez Gonzales,,3,0,3,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Pettus Independent School District
Trustee, At Large",John Hodge,,4,0,0,4
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS15-18,11,"Pettus Independent School District
Trustee, At Large",Jaime Rodriguez,,3,0,0,3
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS19,745,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,213,45,23,190
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS19,745,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,131,21,27,104
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS19,745,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,1,2,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS19,745,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS19,745,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,18 - BS19,745,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
