political_subdivision,election_date,election_name,total prov ballots,total prov counted,Precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,36,11
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,51,13
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,37,10
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,49,14
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,57,15
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,57,15
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,County Attorney,Tamara Cochran-May,REP,57,13
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,Sheriff,Oscar Rivera,REP,61,20
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,61,17
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"County Commissioner, Precinct No. 1","William ""Ski"" Zagorski",REP,38,9
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"County Commissioner, Precinct No. 1",Sonia Lopez,DEM,53,17
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"Constable, Precinct No. 8",JP Easley,REP,38,9
San Patricio County,11/3/2020,General Election,,,110 - W 1 - TISD,256,"Constable, Precinct No. 8",Teresa Gonzales,DEM,53,18
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Donald J. Trump Michael R. Pence,REP,269,78
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,234,43
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,2
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Howie Hawkins Angela Walker,GRN,3,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,John Cornyn,REP,276,68
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,"Mary ""MJ"" Hegar",DEM,209,43
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,Kerry Douglas McKennon,LIB,6,1
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,David B. Collins,GRN,2,2
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"United States Representative, District No. 27",Michael Cloud,REP,280,62
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,210,47
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"United States Representative, District No. 27",Phil Gray,LIB,7,5
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,Railroad Commissioner,"James ""Jim"" Wright",REP,248,65
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,Railroad Commissioner,Chrysta Castañeda,DEM,225,45
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,Railroad Commissioner,Matt Sterett,LIB,9,2
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,4
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Chief Justice, Supreme Court",Nathan Hecht,REP,256,60
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,226,52
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Chief Justice, Supreme Court",Mark Ash,LIB,7,3
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,262,69
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,224,49
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,261,69
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,218,46
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,3,1
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,255,63
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,221,46
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,7,5
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,257,66
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,221,47
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,262,65
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,219,44
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,258,69
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,222,43
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"State Senator, District No. 21",Frank Pomeroy,REP,236,61
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"State Senator, District No. 21",Judith Zaffirini,DEM,245,53
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"State Representative, District No. 43",J.M. Lozano,REP,357,98
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,261,72
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,213,45
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,263,72
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,212,41
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,354,92
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,343,93
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,County Attorney,Tamara Cochran-May,REP,346,91
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,Sheriff,Oscar Rivera,REP,370,96
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,365,101
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"County Commissioner, Precinct No. 1","William ""Ski"" Zagorski",REP,260,60
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"County Commissioner, Precinct No. 1",Sonia Lopez,DEM,220,58
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Constable, Precinct No. 8",JP Easley,REP,241,56
San Patricio County,11/3/2020,General Election,,,110 - W 2 - TISD,1192,"Constable, Precinct No. 8",Teresa Gonzales,DEM,245,66
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Donald J. Trump Michael R. Pence,REP,70,14
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,24,8
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,1
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Howie Hawkins Angela Walker,GRN,1,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,John Cornyn,REP,70,13
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,"Mary ""MJ"" Hegar",DEM,22,8
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,Kerry Douglas McKennon,LIB,1,1
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,David B. Collins,GRN,1,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"United States Representative, District No. 27",Michael Cloud,REP,69,12
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,23,5
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"United States Representative, District No. 27",Phil Gray,LIB,3,3
San Patricio County,11/3/2020,General Election,,,110 - GP,190,Railroad Commissioner,"James ""Jim"" Wright",REP,65,13
San Patricio County,11/3/2020,General Election,,,110 - GP,190,Railroad Commissioner,Chrysta Castañeda,DEM,25,6
San Patricio County,11/3/2020,General Election,,,110 - GP,190,Railroad Commissioner,Matt Sterett,LIB,1,2
San Patricio County,11/3/2020,General Election,,,110 - GP,190,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,0
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Chief Justice, Supreme Court",Nathan Hecht,REP,68,12
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,24,6
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Chief Justice, Supreme Court",Mark Ash,LIB,2,2
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,68,14
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,26,8
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,68,13
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,23,6
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,2,2
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,69,13
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,24,5
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,1,3
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,66,16
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,27,6
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,70,15
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,23,6
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,68,15
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,25,6
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"State Senator, District No. 21",Frank Pomeroy,REP,60,14
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"State Senator, District No. 21",Judith Zaffirini,DEM,33,7
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"State Representative, District No. 43",J.M. Lozano,REP,79,19
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,69,15
San Patricio County,11/3/2020,General Election,,,110 - GP,190,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,24,7
