political_subdivision,election_date,election_name,total provisional ballots ,total provisionals counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes
Brazos County,3/3/2020,Primary,,,79,83,Proposition #4,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #4,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #5,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #5,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #6,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #6,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #7,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #7,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #8,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #9,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #9,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #10,Yes,,7,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #10,No,,1,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition #11,Yes,,8,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition #11,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition 1,Yes,,5,6
Brazos County,3/3/2020,Primary,,,79,83,Proposition 1,No,,2,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition 2,Yes,,6,6
Brazos County,3/3/2020,Primary,,,79,83,Proposition 2,No,,2,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition 3,Yes,,6,6
Brazos County,3/3/2020,Primary,,,79,83,Proposition 3,No,,1,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition 4,Yes,,7,5
Brazos County,3/3/2020,Primary,,,79,83,Proposition 4,No,,0,1
Brazos County,3/3/2020,Primary,,,79,83,Proposition 5,Yes,,7,4
Brazos County,3/3/2020,Primary,,,79,83,Proposition 5,No,,1,1
Brazos County,3/3/2020,Primary,,,79,83,Proposition 6,Yes,,6,5
Brazos County,3/3/2020,Primary,,,79,83,Proposition 6,No,,1,1
Brazos County,3/3/2020,Primary,,,79,83,Proposition 7,Yes,,7,6
Brazos County,3/3/2020,Primary,,,79,83,Proposition 7,No,,0,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition 8,Yes,,7,6
Brazos County,3/3/2020,Primary,,,79,83,Proposition 8,No,,1,0
Brazos County,3/3/2020,Primary,,,79,83,Proposition 9,Yes,,6,5
Brazos County,3/3/2020,Primary,,,79,83,Proposition 9,No,,0,1
Brazos County,3/3/2020,Primary,,,79,83,Proposition 10,Yes,,7,6
Brazos County,3/3/2020,Primary,,,79,83,Proposition 10,No,,1,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Bob Ely,REP,2,1
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Donald J. Trump,REP,268,353
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,4,2
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Joe Walsh,REP,4,11
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Zoltan G. Istvan,REP,1,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Bill Weld,REP,6,16
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Uncommitted,REP,23,28
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Tom Steyer,DEM,0,1
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Amy Klobuchar,DEM,5,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Andrew Yang,DEM,3,3
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Joseph R. Biden,DEM,18,100
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Elizabeth Warren,DEM,24,28
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Tulsi Gabbard,DEM,0,1
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Bernie Sanders,DEM,31,65
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Pete Buttigieg,DEM,16,1
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Michael R. Bloomberg,DEM,14,10
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,1
Brazos County,3/3/2020,Primary,,,80,3482,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,John Anthony Castro,REP,21,20
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Virgil Bierschwale,REP,3,7
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Dwayne Stovall,REP,30,48
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Mark Yancey,REP,22,37
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,John Cornyn,REP,225,268
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Cristina Tzintzun Ramirez,DEM,28,34
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Sema Hernandez,DEM,6,18
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Royce West,DEM,18,33
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Jack Daniel Foster Jr,DEM,3,5
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Adrian Ocegueda,DEM,3,3
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,D.R. Hunter,DEM,2,3
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Victor Hugo Harris,DEM,1,11
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,"Mary ""MJ"" Hegar",DEM,21,24
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Michael Cooper,DEM,0,4
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Chris Bell,DEM,6,10
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,Amanda K. Edwards,DEM,4,21
Brazos County,3/3/2020,Primary,,,80,3482,US Senator,"Annie ""Mamá"" Garcia",DEM,5,9
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Pete Sessions,REP,64,111
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Scott Bland,REP,5,17
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Trent Sutton,REP,31,55
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,George W. Hindman,REP,69,51
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Laurie Godfrey McReynolds,REP,4,6
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Kristen Alamo Rowin,REP,5,6
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Ahmad Adnan,REP,5,5
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Elianor Vessali,REP,66,87
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Renée Swann,REP,44,36
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Jeff Oppenheim,REP,0,1
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Todd Kent,REP,6,16
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,David Saucedo,REP,3,3
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,William Foster III,DEM,9,42
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,David Anthony Jaramillo,DEM,25,51
Brazos County,3/3/2020,Primary,,,80,3482,US Representative District 17,Rick Kennedy,DEM,61,89
Brazos County,3/3/2020,Primary,,,80,3482,Railroad Commissioner,Ryan Sitton,REP,147,173
Brazos County,3/3/2020,Primary,,,80,3482,Railroad Commissioner,"James ""Jim"" Wright",REP,126,169
Brazos County,3/3/2020,Primary,,,80,3482,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,19,44
Brazos County,3/3/2020,Primary,,,80,3482,Railroad Commissioner,Kelly Stone,DEM,25,50
Brazos County,3/3/2020,Primary,,,80,3482,Railroad Commissioner,Chrysta Castañeda,DEM,33,50
Brazos County,3/3/2020,Primary,,,80,3482,Railroad Commissioner,Mark Watson,DEM,21,33
Brazos County,3/3/2020,Primary,,,80,3482,"Chief Justice, Supreme Court",Nathan Hecht,REP,263,358
Brazos County,3/3/2020,Primary,,,80,3482,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,15,43
Brazos County,3/3/2020,Primary,,,80,3482,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,86,140
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 6",Jane Bland,REP,261,352
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,26,36
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,73,147
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,260,349
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,36,76
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 7",Staci Williams,DEM,61,101
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 8",Brett Busby,REP,261,345
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,64,129
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,34,48
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,124,170
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,146,168
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,72,132
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,7,19
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,16,23
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,257,352
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,24,46
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,72,127
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,258,350
Brazos County,3/3/2020,Primary,,,80,3482,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,94,169
Brazos County,3/3/2020,Primary,,,80,3482,Member State Board of Education District 8,Audrey Young,REP,254,349
Brazos County,3/3/2020,Primary,,,80,3482,State Representative District 14,John Raney,REP,270,371
Brazos County,3/3/2020,Primary,,,80,3482,State Representative District 14,Janet Dudding,DEM,66,119
Brazos County,3/3/2020,Primary,,,80,3482,State Representative District 14,Raza Rahman,DEM,35,55
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,256,347
Brazos County,3/3/2020,Primary,,,80,3482,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,259,345
Brazos County,3/3/2020,Primary,,,80,3482,"District Judge, 272ND Judicial District",John Brick,REP,167,229
Brazos County,3/3/2020,Primary,,,80,3482,"District Judge, 272ND Judicial District",George J. Wise,REP,126,143
Brazos County,3/3/2020,Primary,,,80,3482,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,269,357
Brazos County,3/3/2020,Primary,,,80,3482,County Attorney,Earl Gray,REP,170,228
Brazos County,3/3/2020,Primary,,,80,3482,County Attorney,Eric Quisenberry,REP,120,139
Brazos County,3/3/2020,Primary,,,80,3482,County Attorney,Freddie Medina,DEM,98,174
Brazos County,3/3/2020,Primary,,,80,3482,Sheriff,Wayne Dicky,REP,136,183
Brazos County,3/3/2020,Primary,,,80,3482,Sheriff,Jason James,REP,160,194
Brazos County,3/3/2020,Primary,,,80,3482,Sheriff,Patrick Logan,DEM,100,173
Brazos County,3/3/2020,Primary,,,80,3482,County Tax Assessor-Collector,Kristeen Roe,REP,273,362
Brazos County,3/3/2020,Primary,,,80,3482,County Commissioner Precinct 1,Michael David Ruesink,REP,61,84
Brazos County,3/3/2020,Primary,,,80,3482,County Commissioner Precinct 1,Michael Schaefer,REP,97,125
Brazos County,3/3/2020,Primary,,,80,3482,County Commissioner Precinct 1,Steve Aldrich,REP,121,151
Brazos County,3/3/2020,Primary,,,80,3482,County Chair,David Hilburn,REP,256,346
Brazos County,3/3/2020,Primary,,,80,3482,County Chair,Wanda J. Watson,DEM,99,174
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #1,Yes,,108,182
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #1,No,,1,15
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #2,Yes,,106,185
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #2,No,,2,14
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #3,Yes,,108,199
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #3,No,,1,3
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #4,Yes,,107,189
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #4,No,,1,11
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #5,Yes,,106,196
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #5,No,,2,7
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #6,Yes,,106,197
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #6,No,,1,5
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #7,Yes,,104,196
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #7,No,,2,6
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #8,Yes,,109,186
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #8,No,,0,15
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #9,Yes,,110,194
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #9,No,,0,8
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #10,Yes,,106,190
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #10,No,,3,6
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #11,Yes,,105,176
Brazos County,3/3/2020,Primary,,,80,3482,Proposition #11,No,,2,14
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 1,Yes,,289,384
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 1,No,,25,28
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 2,Yes,,261,349
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 2,No,,49,62
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 3,Yes,,290,386
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 3,No,,13,17
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 4,Yes,,273,350
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 4,No,,34,55
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 5,Yes,,255,344
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 5,No,,47,58
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 6,Yes,,292,379
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 6,No,,13,24
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 7,Yes,,291,386
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 7,No,,18,18
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 8,Yes,,295,392
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 8,No,,10,10
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 9,Yes,,285,385
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 9,No,,18,25
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 10,Yes,,285,373
Brazos County,3/3/2020,Primary,,,80,3482,Proposition 10,No,,16,28
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Bob Ely,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Donald J. Trump,REP,10,8
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Joe Walsh,REP,0,1
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Uncommitted,REP,0,1
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Joseph R. Biden,DEM,2,7
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Elizabeth Warren,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Bernie Sanders,DEM,0,2
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Pete Buttigieg,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Michael R. Bloomberg,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,John Anthony Castro,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Dwayne Stovall,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Mark Yancey,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,John Cornyn,REP,9,7
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Cristina Tzintzun Ramirez,DEM,0,3
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Sema Hernandez,DEM,0,1
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Royce West,DEM,0,1
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Jack Daniel Foster Jr,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,D.R. Hunter,DEM,0,2
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Victor Hugo Harris,DEM,0,2
Brazos County,3/3/2020,Primary,,,81,61,US Senator,"Mary ""MJ"" Hegar",DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Michael Cooper,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Chris Bell,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,Amanda K. Edwards,DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Senator,"Annie ""Mamá"" Garcia",DEM,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Pete Sessions,REP,5,4
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Scott Bland,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Trent Sutton,REP,1,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,George W. Hindman,REP,1,2
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Laurie Godfrey McReynolds,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Kristen Alamo Rowin,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Ahmad Adnan,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Elianor Vessali,REP,1,1
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Renée Swann,REP,2,1
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,Todd Kent,REP,0,2
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,David Saucedo,REP,0,0
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,William Foster III,DEM,0,1
Brazos County,3/3/2020,Primary,,,81,61,US Representative District 17,David Anthony Jaramillo,DEM,0,2
