Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_Number,Reg_Voters,Race_Name,Candidate_Name,Party_Code,Early_votes,Election_Votes
San Patricio County,3/6/2018,Republican Primary,,,123,109,Commissioner of Agriculture,Trey Blocker,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,123,109,Railroad Commissioner,Weston Martinez,REP,0,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,Railroad Commissioner,Christi Craddick,REP,5,3
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Justice, Supreme Court, Place 4",John Devine,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Justice, Supreme Court, Place 6",Jeff Brown,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,1,2
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,4,3
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Member, State Board of Education, District No. 2",Eric Garza,REP,1,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,"State Representative,
District No. 43",J.M. Lozano,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,"District Judge, 36th Judicial District",Jason Keeney,REP,1,3
San Patricio County,3/6/2018,Republican Primary,,,123,109,"District Judge, 36th Judicial District",Starr Bauer,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,County Judge,Terry Simpson,REP,5,9
San Patricio County,3/6/2018,Republican Primary,,,123,109,County Judge,David R Krebs,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,"Judge, County Court-at-Law",Elizabeth Welborn,REP,5,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,District Clerk,Victoria Price Luke,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,District Clerk,Heather Marks,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,County Treasurer,Denise Janak,REP,2,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,County Surveyor,Julius Petrus,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 1,YES,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 1,NO,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 2,YES,REP,4,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 2,NO,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 3,YES,REP,4,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 3,NO,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 4,YES,REP,5,7
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 4,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 5,YES,REP,5,6
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 5,NO,REP,0,3
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 6,YES,REP,5,9
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 6,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 7,YES,REP,4,8
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 7,NO,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 8,YES,REP,5,9
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 8,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 9,YES,REP,5,4
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 9,NO,REP,0,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 10,YES,REP,5,9
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 10,NO,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 11,YES,REP,5,5
San Patricio County,3/6/2018,Republican Primary,,,123,109,Proposition 11,NO,REP,0,4
San Patricio County,3/6/2018,Republican Primary,,,124,3405,United States Senator,Stefano de Stefano,REP,7,6
San Patricio County,3/6/2018,Republican Primary,,,124,3405,United States Senator,Mary Miller,REP,23,11
San Patricio County,3/6/2018,Republican Primary,,,124,3405,United States Senator,Geraldine Sam,REP,3,0
San Patricio County,3/6/2018,Republican Primary,,,124,3405,United States Senator,"Bruce Jacobson, Jr.",REP,3,5
San Patricio County,3/6/2018,Republican Primary,,,124,3405,United States Senator,Ted Cruz,REP,123,116
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"United States Representative, District No. 34",Rey Gonzalez,REP,128,104
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Governor,SECEDE Kilgore,REP,4,2
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Governor,Barbara Krueger,REP,24,15
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Governor,Greg Abbott,REP,125,129
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Lieutenant Governor,Dan Patrick,REP,115,95
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Lieutenant Governor,Scott Milder,REP,35,40
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Attorney General,Ken Paxton,REP,122,108
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Comptroller of Public Accounts,Glenn Hegar,REP,122,105
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of the General Land Office,Davey Edwards,REP,18,17
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of the General Land Office,Rick Range,REP,6,4
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of the General Land Office,Jerry Patterson,REP,31,27
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of the General Land Office,George P. Bush,REP,98,89
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of Agriculture,Sid Miller,REP,65,55
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of Agriculture,Jim Hogan,REP,40,39
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Commissioner of Agriculture,Trey Blocker,REP,27,23
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Railroad Commissioner,Weston Martinez,REP,55,44
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Railroad Commissioner,Christi Craddick,REP,80,77
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,114,99
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Justice, Supreme Court, Place 4",John Devine,REP,108,98
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Justice, Supreme Court, Place 6",Jeff Brown,REP,110,98
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,87,64
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,52,55
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,112,96
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,70,56
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,14,12
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,41,41
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,74,65
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Member, State Board of Education, District No. 2",Eric Garza,REP,60,51
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"State Representative,
District No. 43",J.M. Lozano,REP,130,110
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,111,96
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,107,99
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,106,99
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,110,99
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"District Judge, 36th Judicial District",Jason Keeney,REP,69,83
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"District Judge, 36th Judicial District",Starr Bauer,REP,90,54
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,134,112
San Patricio County,3/6/2018,Republican Primary,,,124,3405,County Judge,Terry Simpson,REP,119,104
San Patricio County,3/6/2018,Republican Primary,,,124,3405,County Judge,David R Krebs,REP,52,39
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,97,78
San Patricio County,3/6/2018,Republican Primary,,,124,3405,"Judge, County Court-at-Law",Elizabeth Welborn,REP,73,65
San Patricio County,3/6/2018,Republican Primary,,,124,3405,District Clerk,Victoria Price Luke,REP,65,61
San Patricio County,3/6/2018,Republican Primary,,,124,3405,District Clerk,Heather Marks,REP,92,74
San Patricio County,3/6/2018,Republican Primary,,,124,3405,County Treasurer,Denise Janak,REP,140,108
San Patricio County,3/6/2018,Republican Primary,,,124,3405,County Surveyor,Julius Petrus,REP,139,111
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 1,YES,REP,106,92
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 1,NO,REP,50,40
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 2,YES,REP,142,119
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 2,NO,REP,18,16
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 3,YES,REP,115,109
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 3,NO,REP,40,25
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 4,YES,REP,129,124
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 4,NO,REP,26,11
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 5,YES,REP,116,104
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 5,NO,REP,41,26
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 6,YES,REP,143,132
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 6,NO,REP,16,5
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 7,YES,REP,100,88
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 7,NO,REP,57,44
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 8,YES,REP,145,132
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 8,NO,REP,10,7
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 9,YES,REP,113,111
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 9,NO,REP,37,25
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 10,YES,REP,135,120
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 10,NO,REP,21,11
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 11,YES,REP,129,115
San Patricio County,3/6/2018,Republican Primary,,,124,3405,Proposition 11,NO,REP,29,19
San Patricio County,3/6/2018,Republican Primary,,,125,49,United States Senator,Stefano de Stefano,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,United States Senator,Mary Miller,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,United States Senator,Geraldine Sam,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,United States Senator,"Bruce Jacobson, Jr.",REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,United States Senator,Ted Cruz,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,"United States Representative, District No. 27",John Grunwald,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,"United States Representative, District No. 27",Bech Bruun,REP,2,3
San Patricio County,3/6/2018,Republican Primary,,,125,49,"United States Representative, District No. 27",Michael Cloud,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,"United States Representative, District No. 27",Christopher K. Mapp,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,"United States Representative, District No. 27",Eddie Gassman,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,"United States Representative, District No. 27",Jerry Hall,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Governor,SECEDE Kilgore,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Governor,Barbara Krueger,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Governor,Greg Abbott,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,Lieutenant Governor,Dan Patrick,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,Lieutenant Governor,Scott Milder,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Attorney General,Ken Paxton,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,Comptroller of Public Accounts,Glenn Hegar,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of the General Land Office,Davey Edwards,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of the General Land Office,Rick Range,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of the General Land Office,Jerry Patterson,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of the General Land Office,George P. Bush,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of Agriculture,Sid Miller,REP,2,2
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of Agriculture,Jim Hogan,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,125,49,Commissioner of Agriculture,Trey Blocker,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,125,49,Railroad Commissioner,Weston Martinez,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,125,49,Railroad Commissioner,Christi Craddick,REP,3,2
San Patricio County,3/6/2018,Republican Primary,,,125,49,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,"Justice, Supreme Court, Place 4",John Devine,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,"Justice, Supreme Court, Place 6",Jeff Brown,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,125,49,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,2,1
San Patricio County,3/6/2018,Republican Primary,,,125,49,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,0,2
