political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"U. S. Representative, District 14    D",Michael Cole,D,54,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,Railroad Commissioner    D,Lon Burnam,D,13,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,Railroad Commissioner    D,Grady Yarbrough,D,19,44
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,Railroad Commissioner    D,Cody Garrett,D,27,41
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,56,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,57,89
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,56,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,55,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,56,89
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,56,90
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,56,90
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,43,65
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,18,36
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,54,91
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,56,95
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,"Constable, Precinct 1    D",Darren W. Barnett,D,57,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,Democratic Party County Chair,Sue Funkhouser,D,56,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,59,97
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,4,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,58,98
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,4,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,57,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,7,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,49,86
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,12,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,48,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,16,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,56,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,24,4214,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,7,19
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Willie L. Wilson,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Hillary Clinton,D,12,19
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Bernie Sanders,D,10,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,"Roque ""Rocky"" De La Fuente",D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,President    D,Martin J. O'Malley,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"U. S. Representative, District 14    D",Michael Cole,D,19,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,Railroad Commissioner    D,Lon Burnam,D,7,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,Railroad Commissioner    D,Grady Yarbrough,D,8,10
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,Railroad Commissioner    D,Cody Garrett,D,4,10
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,20,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,20,31
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,21,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,19,30
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,20,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,19,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"State Representative, District 29    D",John T Floyd,D,19,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,19,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,14,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,7,9
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,20,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,21,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,Democratic Party County Chair,Sue Funkhouser,D,21,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,19,31
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,4,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,22,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,19,36
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,3,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,20,31
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,2,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,17,32
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,6,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,21,35
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,25,1964,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,2,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Hillary Clinton,D,52,96
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Bernie Sanders,D,16,35
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,"Roque ""Rocky"" De La Fuente",D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"U. S. Representative, District 22    D",A. R. Hassan,D,16,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"U. S. Representative, District 22    D",Mark Gibson,D,48,89
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,Railroad Commissioner    D,Lon Burnam,D,13,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,Railroad Commissioner    D,Grady Yarbrough,D,28,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,Railroad Commissioner    D,Cody Garrett,D,20,32
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,53,102
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,56,103
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,55,102
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,52,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,55,105
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,53,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"State Representative, District 29    D",John T Floyd,D,52,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,53,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,47,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,14,23
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,53,97
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,53,103
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,Democratic Party County Chair,Sue Funkhouser,D,55,104
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,61,113
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,3,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,64,112
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,1,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,64,114
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,2,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,58,109
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,4,10
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,58,105
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,8,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,58,109
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,26,3220,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,6,15
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Willie L. Wilson,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Hillary Clinton,D,115,105
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Bernie Sanders,D,25,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,"Roque ""Rocky"" De La Fuente",D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"U. S. Representative, District 22    D",A. R. Hassan,D,25,37
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"U. S. Representative, District 22    D",Mark Gibson,D,92,76
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,Railroad Commissioner    D,Lon Burnam,D,27,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,Railroad Commissioner    D,Grady Yarbrough,D,66,50
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,Railroad Commissioner    D,Cody Garrett,D,26,34
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,107,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,107,105
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,107,103
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,107,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,108,102
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,106,102
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"State Representative, District 29    D",John T Floyd,D,103,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,106,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,84,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,34,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,104,103
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,108,101
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,"Constable, Precinct 4    D",Lance Willis,D,111,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,Democratic Party County Chair,Sue Funkhouser,D,110,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,124,118
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,7,5
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,124,114
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,8,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,129,117
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,4,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,120,109
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,8,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,124,108
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,9,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,125,118
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,27,2162,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,10,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Hillary Clinton,D,93,161
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Bernie Sanders,D,48,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,President    D,Martin J. O'Malley,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"U. S. Representative, District 22    D",A. R. Hassan,D,35,54
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"U. S. Representative, District 22    D",Mark Gibson,D,82,148
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,Railroad Commissioner    D,Lon Burnam,D,34,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,Railroad Commissioner    D,Grady Yarbrough,D,46,107
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,Railroad Commissioner    D,Cody Garrett,D,34,60
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,108,187
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,116,188
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,113,192
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,109,184
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,110,194
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,108,185
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"State Representative, District 29    D",John T Floyd,D,110,185
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,111,185
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,28,5278,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,85,154
