political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice, Supreme Court, Place 9   R",Joe Pool,R,207,124
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,176,105
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,117,74
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,131,94
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,207,121
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,118,83
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,33,21
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,78,54
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,265,153
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,160,126
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"State Representative, District 25    R",Dennis Bonnen,R,454,316
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,413,272
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,186,123
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,224,150
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,374,250
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,389,250
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"District Judge, 23rd Judicial District    R",Ben Hardin,R,408,270
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Sheriff    R,Charles Wagner,R,439,299
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,441,298
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice of the Peace, Precinct 4 Place 1    R",Sharon Fox,R,271,230
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Justice of the Peace, Precinct 4 Place 1    R",Janis Varner Phillips,R,249,125
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Constable, Precinct 4    R",James Brawner,R,245,161
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,"Constable, Precinct 4    R",Pete Gamboa,R,262,178
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Republican Party County Chair,Yvonne Dewey,R,415,276
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 1    R,Yes,R,372,243
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 1    R,No,R,125,91
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 2    R,Yes,R,280,203
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 2    R,No,R,220,135
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 3    R,Yes,R,402,261
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 3    R,No,R,89,73
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 4    R,Yes,R,472,312
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,4,3073,Proposition 4    R,No,R,21,16
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Carly Fiorina,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Rand Paul,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Ben Carson,R,10,10
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,John R. Kasich,R,9,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Marco Rubio,R,26,12
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Jeb Bush,R,0,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Ted Cruz,R,123,129
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Donald J. Trump,R,70,71
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,President   R,Uncommitted,R,3,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"U. S. Representative, District 14   R",Keith Casey,R,44,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"U. S. Representative, District 14   R",Randy Weber,R,174,140
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,Ron Hale,R,40,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,Weston Martinez,R,6,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,Wayne Christian,R,34,25
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,Lance N. Christian,R,14,20
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,Gary Gates,R,67,55
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,Doug Jeffrey,R,13,19
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Railroad Commissioner    R,John Greytok,R,10,9
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,102,100
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,95,80
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, Supreme Court, Place 5    R",Paul Green,R,98,114
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, Supreme Court, Place 5    R",Rick Green,R,93,66
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,115,108
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, Supreme Court, Place 9   R",Joe Pool,R,82,72
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,70,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,46,59
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,67,58
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,89,80
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,54,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,18,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,24,44
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,111,105
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,79,67
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"State Senator, District 11    R",Larry Taylor,R,186,162
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"State Representative, District 25    R",Dennis Bonnen,R,213,187
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,179,160
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,96,61
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,78,94
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,173,159
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,176,157
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"District Judge, 23rd Judicial District    R",Ben Hardin,R,182,163
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Sheriff    R,Charles Wagner,R,202,182
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,206,187
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice of the Peace, Precinct 4 Place 1    R",Sharon Fox,R,133,139
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Justice of the Peace, Precinct 4 Place 1    R",Janis Varner Phillips,R,98,62
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Constable, Precinct 4    R",James Brawner,R,194,130
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,"Constable, Precinct 4    R",Pete Gamboa,R,33,65
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Republican Party County Chair,Yvonne Dewey,R,185,150
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 1    R,Yes,R,182,156
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 1    R,No,R,49,57
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 2    R,Yes,R,130,126
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 2    R,No,R,104,87
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 3    R,Yes,R,192,168
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 3    R,No,R,39,41
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 4    R,Yes,R,222,194
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,5,1811,Proposition 4    R,No,R,10,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Lindsey Graham,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Carly Fiorina,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Rand Paul,R,2,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Ben Carson,R,0,5
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Mike Huckabee,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,John R. Kasich,R,3,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Marco Rubio,R,6,9
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Jeb Bush,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Ted Cruz,R,81,146
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Donald J. Trump,R,54,72
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,President   R,Uncommitted,R,2,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"U. S. Representative, District 14   R",Keith Casey,R,22,42
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"U. S. Representative, District 14   R",Randy Weber,R,109,165
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,Ron Hale,R,17,46
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,Weston Martinez,R,6,5
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,Wayne Christian,R,24,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,Lance N. Christian,R,8,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,Gary Gates,R,50,63
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,Doug Jeffrey,R,4,21
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Railroad Commissioner    R,John Greytok,R,7,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,70,109
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,50,89
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, Supreme Court, Place 5    R",Paul Green,R,76,117
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, Supreme Court, Place 5    R",Rick Green,R,40,76
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,63,109
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, Supreme Court, Place 9   R",Joe Pool,R,56,89
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,46,80
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,30,44
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,30,62
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,51,84
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,31,63
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,7,9
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,21,24
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,67,109
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,41,70
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"State Senator, District 11    R",Larry Taylor,R,108,183
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"State Representative, District 29   R",Ed Thompson,R,110,188
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,107,177
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,53,87
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,48,89
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,100,173
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,99,172
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"District Judge, 23rd Judicial District    R",Ben Hardin,R,106,175
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Sheriff    R,Charles Wagner,R,117,187
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,118,195
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"County Commissioner, Precinct 1    R",Donald “Dude” Payne,R,112,186
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Justice of the Peace, Precinct 1 Place 1    R",Jack Brown,R,109,180
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Constable, Precinct 1    R",Harold Vandergrifft,R,40,64
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Constable, Precinct 1    R",David Thacker,R,71,124
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Commissioner, Conservation & Reclamation District No. 3, Place 2",Ricky Kubeczka,R,18,12
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,"Commissioner, Conservation & Reclamation District No. 3, Place 2",Alfred Froberg,R,28,37
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Republican Party County Chair,Yvonne Dewey,R,106,177
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 1    R,Yes,R,107,170
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 1    R,No,R,28,48
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 2    R,Yes,R,80,128
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 2    R,No,R,60,90
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 3    R,Yes,R,115,185
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 3    R,No,R,20,34
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 4    R,Yes,R,141,213
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,6,1301,Proposition 4    R,No,R,2,8
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Carly Fiorina,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Rand Paul,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Ben Carson,R,2,4
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,John R. Kasich,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Marco Rubio,R,4,27
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,7,2634,President   R,Chris Christie,R,0,0
