political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,Candidate name,party code,early_votes,election_votes
Brazos County,5/24/2022,Primary Runoff,,,64,3661,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,19,14
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,RAILROAD COMMISSIONER,Wayne Christian,REP,203,127
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,RAILROAD COMMISSIONER,Sarah Stogner,REP,124,98
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,DISTRICT CLERK,Gabriel Garcia,REP,182,131
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,DISTRICT CLERK,Margaret Meece,REP,153,102
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,PRECINCT CHAIR 64,Mary Stasiowski,REP,93,71
Brazos County,5/24/2022,Primary Runoff,1,1,64,3661,PRECINCT CHAIR 64,Mark S. Browning,REP,173,110
Brazos County,5/24/2022,Primary Runoff,,,65,247,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,65,247,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,ATTORNEY GENERAL,Ken Paxton,REP,11,12
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,ATTORNEY GENERAL,George P. Bush,REP,6,5
Brazos County,5/24/2022,Primary Runoff,,,65,247,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,65,247,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,65,247,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,65,247,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,5
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,15,9
Brazos County,5/24/2022,Primary Runoff,,,65,247,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,65,247,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,RAILROAD COMMISSIONER,Wayne Christian,REP,11,9
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,RAILROAD COMMISSIONER,Sarah Stogner,REP,6,5
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,DISTRICT CLERK,Gabriel Garcia,REP,8,8
Brazos County,5/24/2022,Primary Runoff,1,1,65,247,DISTRICT CLERK,Margaret Meece,REP,9,7
Brazos County,5/24/2022,Primary Runoff,,,66,907,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,4,4
Brazos County,5/24/2022,Primary Runoff,,,66,907,LIEUTENANT GOVERNOR,Mike Collier,DEM,5,3
Brazos County,5/24/2022,Primary Runoff,,,66,907,ATTORNEY GENERAL,Ken Paxton,REP,30,23
Brazos County,5/24/2022,Primary Runoff,,,66,907,ATTORNEY GENERAL,George P. Bush,REP,16,13
Brazos County,5/24/2022,Primary Runoff,,,66,907,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,7,3
Brazos County,5/24/2022,Primary Runoff,,,66,907,ATTORNEY GENERAL,Joe Jaworski,DEM,2,4
Brazos County,5/24/2022,Primary Runoff,,,66,907,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,4,7
Brazos County,5/24/2022,Primary Runoff,,,66,907,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,5,0
Brazos County,5/24/2022,Primary Runoff,,,66,907,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,10,14
Brazos County,5/24/2022,Primary Runoff,,,66,907,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,35,21
Brazos County,5/24/2022,Primary Runoff,,,66,907,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,,,66,907,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,5,7
Brazos County,5/24/2022,Primary Runoff,,,66,907,RAILROAD COMMISSIONER,Wayne Christian,REP,31,18
Brazos County,5/24/2022,Primary Runoff,,,66,907,RAILROAD COMMISSIONER,Sarah Stogner,REP,15,18
Brazos County,5/24/2022,Primary Runoff,,,66,907,DISTRICT CLERK,Gabriel Garcia,REP,22,18
Brazos County,5/24/2022,Primary Runoff,,,66,907,DISTRICT CLERK,Margaret Meece,REP,23,18
Brazos County,5/24/2022,Primary Runoff,,,66,907,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,27,11
Brazos County,5/24/2022,Primary Runoff,,,66,907,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,18,24
Brazos County,5/24/2022,Primary Runoff,,,67,455,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,67,455,LIEUTENANT GOVERNOR,Mike Collier,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,67,455,ATTORNEY GENERAL,Ken Paxton,REP,3,7
Brazos County,5/24/2022,Primary Runoff,,,67,455,ATTORNEY GENERAL,George P. Bush,REP,5,8
Brazos County,5/24/2022,Primary Runoff,,,67,455,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,67,455,ATTORNEY GENERAL,Joe Jaworski,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,67,455,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,4,3
Brazos County,5/24/2022,Primary Runoff,,,67,455,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,67,455,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,3,5
Brazos County,5/24/2022,Primary Runoff,,,67,455,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,4,7
Brazos County,5/24/2022,Primary Runoff,,,67,455,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,67,455,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,4,1
Brazos County,5/24/2022,Primary Runoff,,,67,455,RAILROAD COMMISSIONER,Wayne Christian,REP,4,3
Brazos County,5/24/2022,Primary Runoff,,,67,455,RAILROAD COMMISSIONER,Sarah Stogner,REP,4,9
Brazos County,5/24/2022,Primary Runoff,,,67,455,DISTRICT CLERK,Gabriel Garcia,REP,8,15
Brazos County,5/24/2022,Primary Runoff,,,67,455,DISTRICT CLERK,Margaret Meece,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,67,455,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,67,455,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,4,3
Brazos County,5/24/2022,Primary Runoff,,,67,455,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,67,455,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,4,3
Brazos County,5/24/2022,Primary Runoff,,,68,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,68,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,69,3905,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,9,5
Brazos County,5/24/2022,Primary Runoff,,,69,3905,LIEUTENANT GOVERNOR,Mike Collier,DEM,10,11
Brazos County,5/24/2022,Primary Runoff,,,69,3905,ATTORNEY GENERAL,Ken Paxton,REP,63,90
Brazos County,5/24/2022,Primary Runoff,,,69,3905,ATTORNEY GENERAL,George P. Bush,REP,42,67
Brazos County,5/24/2022,Primary Runoff,,,69,3905,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,11,8
Brazos County,5/24/2022,Primary Runoff,,,69,3905,ATTORNEY GENERAL,Joe Jaworski,DEM,8,8
Brazos County,5/24/2022,Primary Runoff,,,69,3905,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,16,14
Brazos County,5/24/2022,Primary Runoff,,,69,3905,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,69,3905,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,24,52
Brazos County,5/24/2022,Primary Runoff,,,69,3905,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,73,88
Brazos County,5/24/2022,Primary Runoff,,,69,3905,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,6,6
Brazos County,5/24/2022,Primary Runoff,,,69,3905,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,13,10
Brazos County,5/24/2022,Primary Runoff,,,69,3905,RAILROAD COMMISSIONER,Wayne Christian,REP,48,78
Brazos County,5/24/2022,Primary Runoff,,,69,3905,RAILROAD COMMISSIONER,Sarah Stogner,REP,50,74
Brazos County,5/24/2022,Primary Runoff,,,69,3905,DISTRICT CLERK,Gabriel Garcia,REP,46,73
Brazos County,5/24/2022,Primary Runoff,,,69,3905,DISTRICT CLERK,Margaret Meece,REP,54,79
Brazos County,5/24/2022,Primary Runoff,,,70,1408,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,20,10
Brazos County,5/24/2022,Primary Runoff,,,70,1408,LIEUTENANT GOVERNOR,Mike Collier,DEM,17,7
Brazos County,5/24/2022,Primary Runoff,,,70,1408,ATTORNEY GENERAL,Ken Paxton,REP,18,18
Brazos County,5/24/2022,Primary Runoff,,,70,1408,ATTORNEY GENERAL,George P. Bush,REP,8,14
Brazos County,5/24/2022,Primary Runoff,,,70,1408,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,19,9
Brazos County,5/24/2022,Primary Runoff,,,70,1408,ATTORNEY GENERAL,Joe Jaworski,DEM,15,8
Brazos County,5/24/2022,Primary Runoff,,,70,1408,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,29,14
Brazos County,5/24/2022,Primary Runoff,,,70,1408,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,8,2
Brazos County,5/24/2022,Primary Runoff,,,70,1408,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,10,14
Brazos County,5/24/2022,Primary Runoff,,,70,1408,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,16,18
Brazos County,5/24/2022,Primary Runoff,,,70,1408,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,14,7
Brazos County,5/24/2022,Primary Runoff,,,70,1408,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,21,10
Brazos County,5/24/2022,Primary Runoff,,,70,1408,RAILROAD COMMISSIONER,Wayne Christian,REP,17,20
Brazos County,5/24/2022,Primary Runoff,,,70,1408,RAILROAD COMMISSIONER,Sarah Stogner,REP,9,11
Brazos County,5/24/2022,Primary Runoff,,,70,1408,DISTRICT CLERK,Gabriel Garcia,REP,19,13
Brazos County,5/24/2022,Primary Runoff,,,70,1408,DISTRICT CLERK,Margaret Meece,REP,7,19
Brazos County,5/24/2022,Primary Runoff,,,70,1408,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,12,9
Brazos County,5/24/2022,Primary Runoff,,,70,1408,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,26,8
Brazos County,5/24/2022,Primary Runoff,,,70,1408,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,14,10
Brazos County,5/24/2022,Primary Runoff,,,70,1408,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,23,7
Brazos County,5/24/2022,Primary Runoff,,,71,114,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,ATTORNEY GENERAL,Ken Paxton,REP,3,3
Brazos County,5/24/2022,Primary Runoff,,,71,114,ATTORNEY GENERAL,George P. Bush,REP,7,1
Brazos County,5/24/2022,Primary Runoff,,,71,114,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,71,114,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,71,114,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,71,114,RAILROAD COMMISSIONER,Wayne Christian,REP,2,2
Brazos County,5/24/2022,Primary Runoff,,,71,114,RAILROAD COMMISSIONER,Sarah Stogner,REP,7,2
Brazos County,5/24/2022,Primary Runoff,,,71,114,DISTRICT CLERK,Gabriel Garcia,REP,4,3
Brazos County,5/24/2022,Primary Runoff,,,71,114,DISTRICT CLERK,Margaret Meece,REP,6,1
Brazos County,5/24/2022,Primary Runoff,,,72,90,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,ATTORNEY GENERAL,Ken Paxton,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,72,90,ATTORNEY GENERAL,George P. Bush,REP,1,1
Brazos County,5/24/2022,Primary Runoff,,,72,90,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,72,90,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,72,90,DISTRICT CLERK,Gabriel Garcia,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,DISTRICT CLERK,Margaret Meece,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,72,90,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,72,90,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,73,2948,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,11,9
Brazos County,5/24/2022,Primary Runoff,,,73,2948,LIEUTENANT GOVERNOR,Mike Collier,DEM,11,7
Brazos County,5/24/2022,Primary Runoff,,,73,2948,ATTORNEY GENERAL,Ken Paxton,REP,155,103
Brazos County,5/24/2022,Primary Runoff,,,73,2948,ATTORNEY GENERAL,George P. Bush,REP,103,92
Brazos County,5/24/2022,Primary Runoff,,,73,2948,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,11,8
Brazos County,5/24/2022,Primary Runoff,,,73,2948,ATTORNEY GENERAL,Joe Jaworski,DEM,10,7
Brazos County,5/24/2022,Primary Runoff,,,73,2948,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,18,14
Brazos County,5/24/2022,Primary Runoff,,,73,2948,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,73,2948,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,75,64
Brazos County,5/24/2022,Primary Runoff,,,73,2948,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,156,116
Brazos County,5/24/2022,Primary Runoff,,,73,2948,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,9,3
Brazos County,5/24/2022,Primary Runoff,,,73,2948,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,12,12
Brazos County,5/24/2022,Primary Runoff,,,73,2948,RAILROAD COMMISSIONER,Wayne Christian,REP,160,101
Brazos County,5/24/2022,Primary Runoff,,,73,2948,RAILROAD COMMISSIONER,Sarah Stogner,REP,80,80
Brazos County,5/24/2022,Primary Runoff,,,73,2948,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,184,140
Brazos County,5/24/2022,Primary Runoff,,,73,2948,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,77,57
Brazos County,5/24/2022,Primary Runoff,,,73,2948,DISTRICT CLERK,Gabriel Garcia,REP,144,97
Brazos County,5/24/2022,Primary Runoff,,,73,2948,DISTRICT CLERK,Margaret Meece,REP,109,90
Brazos County,5/24/2022,Primary Runoff,,,74,1294,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,LIEUTENANT GOVERNOR,Mike Collier,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,ATTORNEY GENERAL,Ken Paxton,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,ATTORNEY GENERAL,George P. Bush,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,4,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,RAILROAD COMMISSIONER,Wayne Christian,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,DISTRICT CLERK,Margaret Meece,REP,0,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,74,1294,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,74,1294,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,4,1
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,3,4
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,LIEUTENANT GOVERNOR,Mike Collier,DEM,7,2
Brazos County,5/24/2022,Primary Runoff,,,75,2672,ATTORNEY GENERAL,Ken Paxton,REP,12,18
Brazos County,5/24/2022,Primary Runoff,,,75,2672,ATTORNEY GENERAL,George P. Bush,REP,6,20
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,4,4
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,ATTORNEY GENERAL,Joe Jaworski,DEM,6,2
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,8,5
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,75,2672,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,12
Brazos County,5/24/2022,Primary Runoff,,,75,2672,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,15,23
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,2,4
Brazos County,5/24/2022,Primary Runoff,1,1,75,2672,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,8,2
Brazos County,5/24/2022,Primary Runoff,,,75,2672,RAILROAD COMMISSIONER,Wayne Christian,REP,7,20
Brazos County,5/24/2022,Primary Runoff,,,75,2672,RAILROAD COMMISSIONER,Sarah Stogner,REP,10,15
Brazos County,5/24/2022,Primary Runoff,,,75,2672,DISTRICT CLERK,Gabriel Garcia,REP,12,21
Brazos County,5/24/2022,Primary Runoff,,,75,2672,DISTRICT CLERK,Margaret Meece,REP,4,15
Brazos County,5/24/2022,Primary Runoff,,,76,2940,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,14,4
Brazos County,5/24/2022,Primary Runoff,,,76,2940,LIEUTENANT GOVERNOR,Mike Collier,DEM,27,11
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,ATTORNEY GENERAL,Ken Paxton,REP,64,62
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,ATTORNEY GENERAL,George P. Bush,REP,58,48
Brazos County,5/24/2022,Primary Runoff,,,76,2940,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,22,6
Brazos County,5/24/2022,Primary Runoff,,,76,2940,ATTORNEY GENERAL,Joe Jaworski,DEM,19,9
Brazos County,5/24/2022,Primary Runoff,,,76,2940,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,37,15
Brazos County,5/24/2022,Primary Runoff,,,76,2940,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,32,35
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,82,68
Brazos County,5/24/2022,Primary Runoff,,,76,2940,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,13,9
Brazos County,5/24/2022,Primary Runoff,,,76,2940,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,26,5
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,RAILROAD COMMISSIONER,Wayne Christian,REP,69,61
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,RAILROAD COMMISSIONER,Sarah Stogner,REP,47,43
Brazos County,5/24/2022,Primary Runoff,1,1,76,2940,DISTRICT CLERK,Gabriel Garcia,REP,78,62
