political_subdivision,election_date,election_name,total prov ballots,total prov counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,1,3
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Commissioner of Agriculture,Sid Miller,Rep,118,101
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Commissioner of Agriculture,Susan Hays,Dem,132,84
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Railroad Commissioner,Wayne Christian,Rep,116,98
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Railroad Commissioner,Luke Warford,Dem,121,78
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Railroad Commissioner,Jaime Andres Diez,Lib,9,7
San Patricio County,11/8/2022,General Election,,,110-W2,1192,Railroad Commissioner,Hunter Wayne Crow,Grn,1,2
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,118,97
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,132,82
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,0,4
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,118,100
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,133,84
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 9",Evan Young,Rep,114,97
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,137,88
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,116,98
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,132,86
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,116,99
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,132,85
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Member, State Board of Education, District No. 2",LJ Francis,Rep,111,97
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Member, State Board of Education, District No. 2",Victor Perez,Dem,139,89
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"State Senator, District No. 27",Adam Hinojosa,Rep,127,109
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"State Senator, District No. 27",Morgan Lamantia,Dem,120,75
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,110,97
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,138,89
San Patricio County,11/8/2022,General Election,,,110-W2,1192,County Judge,David Krebs,Rep,128,103
San Patricio County,11/8/2022,General Election,,,110-W2,1192,County Judge,Rudy Davila,Dem,122,84
San Patricio County,11/8/2022,General Election,,,110-W2,1192,County Treasurer,Denise Janak,Rep,117,99
San Patricio County,11/8/2022,General Election,,,110-W2,1192,County Treasurer,Leticia Garcia,Dem,131,89
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice of the Peace, Precinct No. 8",Leslie Pullin,Rep,110,83
San Patricio County,11/8/2022,General Election,,,110-W2,1192,"Justice of the Peace, Precinct No. 8",Elvia Hernandez,Dem,138,115
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"United States Representative, District No. 27",Michael Cloud,Rep,33,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,11,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Greg Abbott,Rep,33,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Beto O'Rourke,Dem,10,8
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Mark Tippetts,Lib,1,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Delilah Barrios,Grn,0,2
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Lieutenant Governor,Dan Patrick,Rep,34,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Lieutenant Governor,Mike Collier,Dem,9,8
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Lieutenant Governor,Shanna Steele,Lib,1,1
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Attorney General,Ken Paxton,Rep,32,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Attorney General,Rochelle Mercedes Garza,Dem,10,8
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Attorney General,Mark Ash,Lib,2,2
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Comptroller of Public Accounts,Glenn Hegar,Rep,34,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Comptroller of Public Accounts,Janet T. Dudding,Dem,8,8
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,2,1
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of the General Land Office,Dawn Buckingham,Rep,33,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of the General Land Office,Jay Kleberg,Dem,11,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,1
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of Agriculture,Sid Miller,Rep,34,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Commissioner of Agriculture,Susan Hays,Dem,10,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Railroad Commissioner,Wayne Christian,Rep,34,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Railroad Commissioner,Luke Warford,Dem,8,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Railroad Commissioner,Jaime Andres Diez,Lib,2,0
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,Railroad Commissioner,Hunter Wayne Crow,Grn,0,1
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,33,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,9,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,2,1
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,33,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,11,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 9",Evan Young,Rep,33,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,11,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,34,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,10,10
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,33,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,11,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Member, State Board of Education, District No. 2",LJ Francis,Rep,34,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Member, State Board of Education, District No. 2",Victor Perez,Dem,10,10
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"State Senator, District No. 27",Adam Hinojosa,Rep,32,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"State Senator, District No. 27",Morgan Lamantia,Dem,12,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,34,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,10,10
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,County Judge,David Krebs,Rep,31,26
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,County Judge,Rudy Davila,Dem,13,10
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,County Treasurer,Denise Janak,Rep,34,27
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,County Treasurer,Leticia Garcia,Dem,10,9
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice of the Peace, Precinct No. 8",Leslie Pullin,Rep,30,23
San Patricio County,11/8/2022,General Election,,,110-G-P ISD,199,"Justice of the Peace, Precinct No. 8",Elvia Hernandez,Dem,14,11
San Patricio County,11/8/2022,General Election,,,111,214,"United States Representative, District No. 27",Michael Cloud,Rep,76,29
San Patricio County,11/8/2022,General Election,,,111,214,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,16,5
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Greg Abbott,Rep,76,29
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Beto O'Rourke,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Mark Tippetts,Lib,1,0
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Lieutenant Governor,Dan Patrick,Rep,71,30
San Patricio County,11/8/2022,General Election,,,111,214,Lieutenant Governor,Mike Collier,Dem,18,4
San Patricio County,11/8/2022,General Election,,,111,214,Lieutenant Governor,Shanna Steele,Lib,2,0
San Patricio County,11/8/2022,General Election,,,111,214,Attorney General,Ken Paxton,Rep,74,29
San Patricio County,11/8/2022,General Election,,,111,214,Attorney General,Rochelle Mercedes Garza,Dem,16,5
San Patricio County,11/8/2022,General Election,,,111,214,Attorney General,Mark Ash,Lib,2,0
San Patricio County,11/8/2022,General Election,,,111,214,Comptroller of Public Accounts,Glenn Hegar,Rep,76,28
San Patricio County,11/8/2022,General Election,,,111,214,Comptroller of Public Accounts,Janet T. Dudding,Dem,14,4
San Patricio County,11/8/2022,General Election,,,111,214,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,2,1
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of the General Land Office,Dawn Buckingham,Rep,74,28
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of the General Land Office,Jay Kleberg,Dem,18,5
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of Agriculture,Sid Miller,Rep,76,28
San Patricio County,11/8/2022,General Election,,,111,214,Commissioner of Agriculture,Susan Hays,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,Railroad Commissioner,Wayne Christian,Rep,76,28
San Patricio County,11/8/2022,General Election,,,111,214,Railroad Commissioner,Luke Warford,Dem,14,4
San Patricio County,11/8/2022,General Election,,,111,214,Railroad Commissioner,Jaime Andres Diez,Lib,1,1
San Patricio County,11/8/2022,General Election,,,111,214,Railroad Commissioner,Hunter Wayne Crow,Grn,1,0
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,75,28
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,2,0
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,77,27
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 9",Evan Young,Rep,75,27
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,16,5
San Patricio County,11/8/2022,General Election,,,111,214,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,75,28
San Patricio County,11/8/2022,General Election,,,111,214,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,77,28
San Patricio County,11/8/2022,General Election,,,111,214,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,"Member, State Board of Education, District No. 2",LJ Francis,Rep,75,27
San Patricio County,11/8/2022,General Election,,,111,214,"Member, State Board of Education, District No. 2",Victor Perez,Dem,14,5
San Patricio County,11/8/2022,General Election,,,111,214,"State Senator, District No. 27",Adam Hinojosa,Rep,75,29
San Patricio County,11/8/2022,General Election,,,111,214,"State Senator, District No. 27",Morgan Lamantia,Dem,16,4
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,75,28
San Patricio County,11/8/2022,General Election,,,111,214,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,15,5
San Patricio County,11/8/2022,General Election,,,111,214,County Judge,David Krebs,Rep,73,30
San Patricio County,11/8/2022,General Election,,,111,214,County Judge,Rudy Davila,Dem,17,3
San Patricio County,11/8/2022,General Election,,,111,214,County Treasurer,Denise Janak,Rep,77,29
San Patricio County,11/8/2022,General Election,,,111,214,County Treasurer,Leticia Garcia,Dem,15,5
San Patricio County,11/8/2022,General Election,,,112,958,"United States Representative, District No. 27",Michael Cloud,Rep,21,26
